"ROCK.NAME","LA.PPM.","CE.PPM.","PR.PPM.","ND.PPM.","SM.PPM.","EU.PPM.","GD.PPM.","TB.PPM.","DY.PPM.","HO.PPM.","ER.PPM.","TM.PPM.","YB.PPM.","LU.PPM.","AVERAGE_LAT","AVERAGE_LON"
"BASALTIC-TRACHYANDESITE [14525]",3.57,8.07,1.19,5.87,1.64,0.57,1.92,0.33,2.04,0.44,1.38,0.22,1.45,0.22,7.77639,-80.63823
"BASALTIC-TRACHYANDESITE [19757]",23.2497179538928,53.3979403325233,8.03056332321555,38.3322017043769,7.78911769921524,2.15890449373523,5.73620194010764,0.864503648650534,3.57635578527276,0.583504836373216,1.34170525975895,0.182663714180144,1.0934600651465,0.13395872774574,47.8341,102.9735
"BASALTIC-TRACHYANDESITE [25799]",125,343,52.6,232,44.4,6.39,22.9,2.19,9.03,1.36,3.01,0.37,2.13,0.32,30.84,86.67
"BASALTIC-TRACHYANDESITE [25799]",93.6,213,28,114,18.9,3.5,11.4,1.17,5.44,0.92,2.18,0.28,1.63,0.25,30.84,86.67
"BASALTIC-TRACHYANDESITE [14464]",20,42,5.88,33.2838901143115,7.29950204664644,1.89,5.22,0.71,3.4,0.58,1.36,0.16,0.91,0.13,48.8895,102.0754
"BASALTIC-TRACHYANDESITE [26636]",16.4615185699462,33.543218493619,4.04187193387933,16.833925842014,4.12993105096992,1.28600466909201,4.46591390205317,0.717893726883933,4.70840936400873,0.960644848612673,2.73624149865705,0.386277640294033,2.47534174004082,0.369534597493746,35,47.8
"BASALTIC-TRACHYANDESITE [23797]",47.4,89.4,9.83,35.8,6.13,1.38,5.75,0.871,4.71,0.975,2.6,0.388,2.46,0.372,25.22,98.59
"BASALTIC-TRACHYANDESITE [19757]",27.0986112218368,64.9763408414921,8.87666648295001,38.7739725860577,8.33867542862028,2.66802988121545,6.49587979514221,0.811448935970691,3.83777354785353,0.632742481364664,1.1806500581342,0.14007333563802,0.78378386139446,0.11303099585279,48.7192,102.6136
"BASALTIC-TRACHYANDESITE [17034]",33,70,8,34,7.6,2.2,7.5,1.2,6.8,1.4,4,0.61,3.6,0.54,43.1,101.085
"BASALTIC-TRACHYANDESITE [23225]",81.4,135,14.85,58,8.86,1.97,5.95,0.8,4.64,0.87,2.49,0.33,2.11,0.32,38.24,44.34
"BASALTIC-TRACHYANDESITE [19550]",23.8,45.4,5.15,20.8,3.57,1.18,3.8,0.55,3.09,0.71,2,0.3,2.22,0.35,40.65,119.55
"BASALTIC-TRACHYANDESITE [19757]",24.9,57.2,8.15,38.4,7.62,2.34,6.1,0.79,3.95,0.61,1.54,0.17,1.04,0.15,47.883,103.8617
"BASALTIC-TRACHYANDESITE [19961]",23.03,55.13,8.26,37.58,8.67,2.37,7.81,1.35,7.94,1.62,4.56,0.65,4.36,0.62,55.728712,160.343778
"BASALTIC-TRACHYANDESITE [19173]",40.3,89.6,10.1,39.23,8,1.85,7.4,1.3,7.49,1.55,4.39,0.69,4.31,0.63,-1.675,-60.03
"BASALTIC-TRACHYANDESITE [26334]",66.2,141,17.8,71.3,13.6,3.48,11.1,1.51,8,1.44,3.71,0.52,3.17,0.45,48.858641,111.524476
"BASALTIC-TRACHYANDESITE [22464]",51.71,108,13.37,52.79,11.2,3.17,10.12,1.44,7.34,1.28,3.63,0.53,2.89,0.47,-31,152
"BASALTIC-TRACHYANDESITE [19757]",22.29494,45.144066,5.7042963,14.9689766493966,3.60703808576606,1.3138661,4.0349532,0.73898747,5.0096856,0.98502345,2.2124515,0.312998793485998,1.9790868,0.36372524,44.1421,102.9347
"BASALTIC-TRACHYANDESITE [12067]",25.17,57.14,8.3,34.4,7.44,1.9,6.66,1.05,5.84,1.18,3.21,0.49,3.07,0.49,48.0033,122.7719
"BASALTIC-TRACHYANDESITE [26636]",14.5870703804635,31.0227548549651,3.84098515761768,16.7664798865487,3.92035694400389,1.19543106973629,4.44500990171948,0.706351433594814,4.3360133470065,0.941739909588789,2.56083104698807,0.359208405715111,2.23154044072318,0.337521454849186,35,47.8
"BASALTIC-TRACHYANDESITE [16087] / NOT GIVEN [17708]",43.4,83.5,9,32.5,6.01,1.31,4.93,0.79,4.34,0.83,2.45,0.34,2.2,0.32,25,98.5
"BASALTIC-TRACHYANDESITE [11270]",163,343,34.1,137,20.4,5.1,12.5,1.71,6.44,0.84,2.23,0.26,1.66,0.22,36,79.2
"BASALTIC-TRACHYANDESITE [26184]",28.658,54.359,7.008,28.792,5.71,1.575,5.049,0.756,4.235,0.835,2.279,0.348,2.269,0.357,35.6433,55.4392
"BASALTIC-TRACHYANDESITE [19757]",20.7,41.8,5.41,22.6,5.33,1.78,4.63,0.66,3.45,0.62,1.45,0.19,1.27,0.17,46.7922,101.768
"BASALTIC-TRACHYANDESITE [19281]",14.83,26.72,4.06,19.56,5.07,1.41,5.3,1,6.37,1.3,3.88,0.58,3.82,0.59,28.6596,117.5886
"BASALTIC-TRACHYANDESITE [14417]",64.8,131,15.7,62,11.75,2.59,9.74,1.2,5.63,0.95,2.49,0.31,1.98,0.28,38.521,45.511
"BASALTIC-TRACHYANDESITE [23517]",20.8,37.9,5.43,21.5,4.1,1.07,3.57,0.5,2.84,0.58,1.59,0.23,1.5,0.25,38.33639,-119.09954
"BASALTIC-TRACHYANDESITE [28739]",20.6,43.1,5.76,24.2,5.26,1.35,5.26,0.76,4.35,0.98,2.94,0.42,2.49,0.43,-8.18,113.67
"BASALTIC-TRACHYANDESITE [18350]",45.2,92.4,11.15,43.3,8.45,2.06,7.4,0.98,4.99,0.95,2.83,0.38,2.54,0.4,30.95,117.45
"BASALTIC-TRACHYANDESITE [19757]",22.7126339615108,47.7576783235389,6.66772867739105,29.9991664480236,5.85978271949416,2.06438935836087,5.67379031589387,0.792562405314434,3.82935836238894,0.622157017120476,1.21412683545832,0.138183325848755,0.821309071904921,0.133336363124358,48.8429,101.4018
"BASALTIC-TRACHYANDESITE [20935] / TRACHYTE [11907]",16.82,41.75,5.55,22.42,5.49,1.18,4.67,0.7,4.21,0.85,2.36,0.36,2.5,0.41,43.45,83.2
"BASALTIC-TRACHYANDESITE [19961]",21.93,54.91,7.76,35.11,8.36,2.19,8.44,1.29,7.7,1.57,4.54,0.64,4.27,0.64,55.731938,160.343197
"BASALTIC-TRACHYANDESITE [17034]",15,38,5,22,4.7,1.4,4.8,0.77,4.7,0.93,2.5,0.42,2.3,0.35,43.1,101.085
"BASALTIC-TRACHYANDESITE [24474]",20.3,41.3,5.15,21.64,4.32,1.05,3.82,0.59,2.76,0.56,1.48,0.24,1.36,0.21,46.3,12
"BASALTIC-TRACHYANDESITE [17345]",91.3,178.5,19.8,68.5,10.5,2.64,8.14,0.33,1.08,5.31,0.94,2.34,2.1,0.33,47,101
"BASALTIC-TRACHYANDESITE [14464]",18,38,4.93,23.4689433733793,5.38437579929817,1.8,5.07,0.8,4.56,0.73,1.72,0.26,1.58,0.18,47.122,100.9423
"BASALTIC-TRACHYANDESITE [23278]",23.11,50.42,6.25,25.36,5.28,1.39,4.52,0.63,3.55,0.65,1.77,0.23,1.48,0.23,-21.3208,-68.2942
"BASALTIC-TRACHYANDESITE [12217] / ALKALI BASALT [10185]",43.48,82.88,9.86,37.54,7.4,2.49,6.58,0.86,4.31,0.7,1.69,0.21,1.23,0.17,48.2122,100.4357
"BASALTIC-TRACHYANDESITE [11943]",57.03,131.8,15.35,54.06,9.66,2.55,8.09,0.89,4.2,0.7,1.81,0.24,1.52,0.21,50,121.5
"BASALTIC-TRACHYANDESITE [7748]",98.7,209.9,27.6,111.6,19.3,3.5,11.4,1.4,6.8,1.1,3,0.4,2.6,0.4,44.0132,20.5031
"BASALTIC-TRACHYANDESITE [15438]",18,39.4,4.99,20.7,4.77,1.6,4.66,0.74,4.31,0.84,2.25,0.32,2.05,0.3,57.742,163.193
"BASALTIC-TRACHYANDESITE [18881]",47.87,99.26,12.67,46.32,8.83,2.19,8.95,0.95,4.87,0.84,2.18,0.31,1.93,0.28,47.0106,112.2272
"BASALTIC-TRACHYANDESITE [12403]",70.8,133.9,14.53,55,8,2.12,4.75,0.49,2.84,0.52,1.43,0.18,1.03,0.15,40.9,39.7
"BASALTIC-TRACHYANDESITE [9841]",20.4,42.4,5.5,23.7,4.4,1.4,4.8,0.7,4,0.8,2.2,0.3,2,0.3,-13.25,-72.26
"BASALTIC-TRACHYANDESITE [25799]",112,264,36.7,150,29.5,4.99,17.6,1.81,7.66,1.22,2.66,0.33,1.92,0.28,30.84,86.67
"BASALTIC-TRACHYANDESITE [25928]",71.2,147,17.6,69.5,12.6,4.48,10.8,1.5,7.7,1.3,3.5,0.47,2.7,0.41,33.4,126.5
"BASALTIC-TRACHYANDESITE [14743]",52.5112191585729,111.057545912907,13.5220385803615,53.1593185067275,10.4295360179701,3.04545396092423,9.93354331736033,1.31143541490859,6.68390610465938,1.19671653563739,3.15712009976399,0.409177729746931,2.48811857546863,0.350290133650774,-41.95,173.535
"BASALTIC-TRACHYANDESITE [21818]",48.6200580830696,96.6201565347285,11.2681352454714,42.1868964368571,7.03932854202855,1.92912950067164,5.19274464104268,0.73448287691985,3.72055874842955,0.683748000370948,1.8262857805017,0.268309788403942,1.59542932098604,0.223948905309741,41.45,119.27
"BASALTIC-TRACHYANDESITE [17020]",57.6,109.5,11.8,40.1,6.81,1.62,6.06,0.81,3.97,0.78,2.35,0.37,2.44,0.39,31,117
"BASALTIC-TRACHYANDESITE [25799]",115,294,40.4,174,29.4,4.5,14.8,1.34,5.73,0.95,2.2,0.3,1.85,0.27,30.8,86.7
"BASALTIC-TRACHYANDESITE [25643]",5.42,1.68,6.21,0.93,5.98,1.22,3.54,0.52,3.37,0.51,3.8,0.6,0,3.66,43.5,81
"BASALTIC-TRACHYANDESITE [28447]",23,44.3,5.11,20.8,4.22,1.26,4.37,0.64,3.02,0.62,1.67,0.3,1.68,0.26,38.9263348536917,48.0576737452214
"BASALTIC-TRACHYANDESITE [21818]",46.3263966270808,91.491976097456,9.89751805386519,38.7429756822127,6.41481618100422,1.85418756530393,4.87053789753812,0.69891623086992,3.52306389209561,0.643395837346537,1.69948879408931,0.254180162481708,1.4573004492073,0.219794230569987,41.45,119.27
"BASALTIC-TRACHYANDESITE [12568]",50.53,96.95,11.63,40.47,6.41,1.91,4.76,0.55,2.58,0.44,1.12,0.15,0.86,0.12,50.4006,120.2006
"BASALTIC-TRACHYANDESITE [19757]",18.8624339756761,38.9403904082316,5.93907640654577,25.0597364239181,5.87831623889043,1.91624574136859,4.66671372013579,0.753069202340971,3.05890567079454,0.520827590951266,1.28860465963249,0.148478193626082,0.744198551214074,0.109160008332948,48.5656,103.1786
"BASALTIC-TRACHYANDESITE [20781]",45.4,82.6,9.63,36.8,7.8,2.66,7.2,1.1,5.7,1,2.5,0.31,1.6,0.24,11.007,107.1501
"BASALTIC-TRACHYANDESITE [25557]",122,221,22.3,91,14,3.1,10.1,1.25,7.3,1.32,3.6,0.47,3.4,0.5,-34.7865,-55.2668
"BASALTIC-TRACHYANDESITE [17034]",52,111,13,51,8.5,2.4,5.7,0.8,3.6,0.67,1.6,0.25,1.6,0.25,43.1,101.085
"BASALTIC-TRACHYANDESITE [8477]",39.52,78.13,8.77,36.04,6.66,1.81,5.67,0.85,4.55,0.91,2.43,0.4,2.38,0.37,39.0731,26.8922
"BASALTIC-TRACHYANDESITE [15195]",47.39,96.29,12.24,47.43,7.92,1.91,5.42,0.67,4.08,0.67,2.01,0.24,1.59,0.24,39.3865,-120.0783
"BASALTIC-TRACHYANDESITE [19757]",23.2190059171696,54.3870891897168,8.27431061409923,37.150068209059,8.1232326330205,2.30060619050725,5.98916114055413,0.820497147679202,3.58311691674932,0.567799044302093,1.33165015336508,0.189053300021418,1.01780106930577,0.120559848330158,47.8301,102.972
"BASALTIC-TRACHYANDESITE [21662]",69.0166420407964,141.281489073818,17.5849078927426,72.50774581939,13.7915967592594,4.63968798218952,11.822882016394,1.73870233232533,9.69795569196437,1.83152345952551,4.77600792293786,0.658815580674253,3.90099570772763,0.570937683891092,13.37,41.7
"BASALTIC-TRACHYANDESITE [23775]",75,132,14.5,50,8,2,5.8,0.7,3.8,0.7,2,0.3,1.8,0.3,39.98746,45.61326
"BASALTIC-TRACHYANDESITE [17884]",21.2,54.3,7.5,33.7,8.1,2.1,8.1,1.2,7.2,1.5,4.4,0.6,4,0.6,55.615,160.27
"BASALTIC-TRACHYANDESITE [19757]",26.7,57.2,6.74,27,5.67,1.53,5.04,0.76,3.78,0.72,1.92,0.3,1.48,0.23,45.498,97.8248
"BASALTIC-TRACHYANDESITE [20500]",31.25,61.51,8.74,35.84,7.09,2.09,5.85,0.95,4.99,0.96,2.71,0.48,2.88,0.41,49.0953,123.9281
"BASALTIC-TRACHYANDESITE [25928]",65.1,130,15.3,61.9,12.3,4,10.8,1.5,7.9,1.4,3.5,0.48,2.9,0.4,33.4,126.5
"BASALTIC-TRACHYANDESITE [25557]",107,217,21.8,69,15.7,4.4,12.3,1.35,8.1,1.4,3.9,0.5,3.5,0.49,-34.7612,-55.2844
"BASALTIC-TRACHYANDESITE [23079]",11.09,29.14,4.3,20.25,4.69,1.5,4.87,0.69,3.97,0.79,2.15,0.32,2.07,0.32,56.0644,158.2589
"BASALTIC-TRACHYANDESITE [25672]",28.97,76.7,11.1,51.6,11.41,3.78,12.06,1.83,11.75,2.42,6.54,1.03,6.38,1,42.5,91.7
"BASALTIC-TRACHYANDESITE [25557]",60,129,13.1,97,15,2.5,13.9,1.95,12.6,2.05,5.5,0.72,5,0.68,-34.6967,-55.3124
"BASALTIC-TRACHYANDESITE [17020]",44.3,88.1,10.35,39.2,7.07,1.99,6.64,0.85,4.28,0.83,2.48,0.34,2.2,0.35,31,117
"BASALTIC-TRACHYANDESITE [18719]",7.36,15.3,2.2,10.6,3,1,0.6,0.56,3,0.58,1.9,0.28,1.8,0.28,-19.5161,169.447
"BASALTIC-TRACHYANDESITE [25873]",32,74,10,41,8.1,2.3,6.4,0.72,3.7,0.68,1.8,0.2,1.4,0.22,48.52,105.88
"BASALTIC-TRACHYANDESITE [22916]",27,58,6.8,26.86,5.1,1.4,4.58,0.64,3.9,0.79,2.22,0.33,2.16,0.34,54.5,91
"BASALTIC-TRACHYANDESITE [18351]",63,149,17,66.84,12.27,3,9.7,1.2,5.7,1,2.5,0.33,2.2,0.32,48.8552,116.9832
"BASALTIC-TRACHYANDESITE [17503]",17.2,39.7,4.63,20,4.6,1.31,4.3,0.67,4.26,0.84,2.32,0.34,2.25,0.35,40,39
"BASALTIC-TRACHYANDESITE [28863]",65.5,136,16.4,2.442,0.53,2.74,9.99,1,5.22,0.86,2.07,0.25,1.45,0.19,50.1639833333333,115.844116666667
"BASALTIC-TRACHYANDESITE [25643]",4.14,1.35,4.82,0.71,4.58,0.95,2.64,0.39,2.5,0.38,2.9,0.3,1,2.29,43.5,81
"BASALTIC-TRACHYANDESITE [25928]",46.9,94.3,11.6,47.9,10.5,3.44,9.8,1.4,7,1.2,3,0.38,2.2,0.29,33.4,126.5
"BASALTIC-TRACHYANDESITE [14464]",22,50,6.41,30.9205996172411,6.56911873343309,2.05,5.56,0.78,3.42,0.63,1.43,0.19,1.18,0.13,48.9852,102.1655
"BASALTIC-TRACHYANDESITE [22916]",35,69,7.8,30,5.7,0.05,5.52,0.78,4.56,0.89,2.46,0.36,2.29,0.35,54.5,91
"BASALTIC-TRACHYANDESITE [12568]",24.17,49.21,6.62,25.96,5.08,1.33,4.2,0.6,3.3,0.67,1.79,0.27,1.76,0.27,52.325,124.6775
"BASANITE [9371]",69.6,122,12.8,46.7,8.65,2.66,8.11,1.05,5.42,0.944,2.31,0.297,1.79,0.254,36.7583,36.8367
"BASANITE [17668]",59.6,119,14.2,54.6,10.5,3.13,8.7,1.2,6.1,1.1,2.8,0.37,2.2,0.34,50.5893,9.8459
"BASANITE [27273]",99.1,204,24.5,95.8,16.6,6.13,13.6,1.77,8.77,1.49,3.7,0.442,2.6,0.36,-12.90675,45.7184166666666
"BASANITE [17511]",52.1,110,14,59.4,12,3.87,10.3,1.33,7.32,1.24,2.92,0.36,2.11,0.28,27.5,-18
"BASANITE [17042]",55.6,102,11.1,45.1,7.13,2.19,6.51,0.86,4.32,0.79,2.03,0.27,1.69,0.24,46.7676,15.9642
"BASANITE [9391] / ALKALI BASALT [15598] / BASALT [26028]",59.5,124,15.1,60.5,10.5,3.18,8.52,1.08,5.61,1.05,2.54,0.319,1.97,0.249,-37.15,-12.25
"BASANITE [24300]",24.4,56.2,6.64,29.7,7.9,2.45,8.01,1.19,6.31,1.18,3.12,0.42,2.8,0.37,46.0561,102.5554
"BASANITE [17042]",75.4,135,14.5,59,8.97,2.71,8.09,1.02,5.15,0.94,2.43,0.32,2.04,0.28,46.7676,15.9642
"BASANITE [15194]",109.9,214.2,24,86.68,13.75,3.88,11.6,1.37,6.71,1.15,3.11,0.39,2.43,0.33,49.5,12.5
"BASANITE [27273]",101,211,25.7,103,18.8,5.66,15.8,2.04,10.3,1.77,4.34,0.554,3.12,0.444,-12.91,45.6
"BASANITE [22263]",52.7736898311231,109.383516441972,12.9281290661323,50.6812585338521,9.9314344576343,2.93643648194747,8.26635448503751,1.09858116729602,5.80029117309117,1.04760195491327,2.67956870901584,0.367045199999073,2.14251091527041,0.31016837715854,-77.8481,166.6814
"BASANITE [24849]",60.3,114,12.8,47.6,8.3,2.49,7.34,0.97,5.26,0.98,2.51,0.342,2,0.311,35.0713333333333,81.4913333333333
"BASANITE [7753]",45.08,78.25,8.51,34.15,7.2,2.23,6.01,0.94,5.25,0.97,2.45,0.34,2.12,0.32,48.55,140.16
"BASANITE [20781]",60.7,113,13.1,52.5,11,3.38,10.2,1.4,7.8,1.3,3.4,0.44,2.4,0.36,11.8358,108.5935
"BASANITE [15937]",58.427,113.11,13.362,50.735,8.567,2.523,6.187,0.784,4.135,0.725,1.855,0.247,1.646,0.217,50.25,6.73
"BASANITE [4868]",42.7,87.2,10.8,42.1,8.36,2.5,7.22,1.03,5.36,0.98,2.4,0.3,1.88,0.27,31,-16
"BASANITE [15825]",45.6,96.6,11.5,41.7,9.5,3.25,8.5,1.1,5.2,0.8,1.9,0.23,1.2,0.16,37.5,39.75
"BASANITE [804]",30.1,59.7,7,27.9,5.59,1.78,5.22,0.784,4.29,0.789,2.07,0.274,1.66,0.234,-11.35,43.2
"BASANITE [3526]",40.4,86.4,10.46,42.3,9.12,2.9,8.45,1.15,6.19,1.05,2.76,0.35,2.09,0.28,-33.7983,-81.715
"BASANITE [7765]",28.165,55.348,7.206,30.632,6.513,2.236,6.241,0.868,4.283,0.742,1.657,0.233,1.23,0.18,53.5,112.75
"BASANITE [17465] / HAWAIITE [17465]",61.55,122.3,14.32,57.71,11.05,3.71,9.34,1.32,6.52,1.32,2.93,0.43,2.72,0.43,5.93,10.17
"BASANITE [9391] / ALKALI BASALT [15598] / BASALT [26028]",43.3,97.1,12.4,52.3,9.78,2.99,8.19,1.04,5.34,0.98,2.31,0.279,1.65,0.208,-37.15,-12.25
"BASANITE, LEUCITE [7748]",98.9,216.3,26.7,103.9,16.4,4,12.2,1.6,6.8,1.2,3,0.4,2.6,0.4,43.2128,19.9695
"BASANITE, LEUCITE [18599]",35.9,73.9,9.1,36.7,7.8,2.57,7.22,0.93,4.82,0.89,2.31,0.31,1.93,0.28,37.765,45.4886
"BASANITE [18041]",42,82,10,40,7.6,2.5,7.6,1,4.7,0.8,2.3,0.26,1.7,0.23,49.901,11.943
"BASANITE [9420]",94.4,178,17.1,64.2,11.4,3.6,9.26,1.29,6.7,1.22,3.3,0.42,2.3,0.34,50.5,9.2
"BASANITE [15584]",64.96,112,12.9,51,11,3.03,8.63,1.14,5.4,0.87,1.83,0.23,1.26,0.16,33,118.1533
"BASANITE [24049]",54.6697713176219,105.381515534918,12.4211050786473,51.4270278788461,11.2267188247355,3.37051548004259,9.34849014994013,1.26717775181565,6.41362184200342,1.04581409390818,2.42505245878224,0.273584339423158,1.4390379914378,0.188224047099646,43.43,116.27
"BASANITE [9723]",123.58,238.469,25.903,97.057,13.938,3.439,9.767,1.045,5.021,0.869,2.138,0.28,1.663,0.233,-25.8333,-56.9167
"BASANITE [15825]",45.3,93.1,10.2,39.9,8.9,2.94,8.02,1.09,5.37,0.86,2.31,0.29,1.56,0.19,37.5,39.75
"BASANITE [22451]",56.48,111.97,12.05,48.43,9.11,2.9,18.03,1.3,5.74,1.03,2.14,0.34,1.94,0.28,-71.631,172.634
"BASANITE [26866]",49.4,94.1,11.3,47,10.7,3.12,9.14,1.24,6.81,1.15,2.89,0.37,2.28,0.3,22.9718,103.6974
"BASANITE [19128]",48.62,100.2,12.33,49.35,9.58,3.06,8.5,1.16,6.2,1.12,2.84,2.52,2.18,0.3,5.1833,10.2941
"BASANITE [20923]",64.3515112944786,112.667705289948,12.654642228755,48.6555469512059,8.76159344139372,2.58797651563356,7.37816426540927,0.873699620586591,4.37133693024978,0.715349713011284,1.75871155489749,0.214756207202932,1.2491414464198,0.170434802397422,49.8088,123.9854
"BASALT [20144] / BASANITE [23106]",35.5,70.9,8.14,32.3,6.62,2.12,5.93,0.871,4.59,0.819,2.05,0.279,1.63,0.228,36.5772,118.8047
"BASANITE [23512]",31.6,60.8,7.44,29.6,6.19,1.99,6.39,0.97,5.41,1.07,3.04,0.42,2.66,0.4,24.948,37.8142
"BASANITE [15056]",37.8422946232261,78.5548670797522,10.3437937237657,42.143713771737,8.27203677793324,2.58594843094144,7.81930841495103,1.083349990006,5.48820707575455,0.982410553667799,2.31661003397961,0.342794323405957,1.84589246452129,0.277833300019988,28.6,-17.9
"BASANITE [27273]",85.9,160,18.3,68.7,12.7,3.98,11,1.43,7.25,1.18,2.73,0.327,1.81,0.235,-12.7,45.4
"BASANITE [9097] / ALKALI BASALT [8424]",80.4274394065478,153.348153331004,17.4693310637595,66.6398069516731,13.8912416532852,3.98583812040712,13.3783334612833,1.23979834267569,5.93026234727656,0.978416563802619,2.3218623551321,0.278881014782223,1.63520237747978,0.233622344059105,32.5,35.5
"BASANITE [27273]",98.7,207,25.3,101,18.3,5.72,15.5,1.99,10.1,1.77,4.25,0.531,3.06,0.43,-12.91,45.6
"BASANITE [27273]",108,220,25.7,99.5,16.9,6.42,14,1.82,8.95,1.55,3.81,0.487,2.67,0.375,-12.916665,45.69265
"BASANITE [17911]",43.0295572068458,83.8367440169434,10.1757172166226,41.1942746327319,7.98511381842468,2.25274597847947,4.95314365766916,1.47290668006187,6.36447477758398,0.708189224078423,2.23691411940372,0.497177795261657,0,0.494891625480123,-78.3986,164.2721
"BASANITE [15056]",88.2731145755221,162.433051307866,19.9487932345587,77.9208858990788,13.6395573779044,3.9366873269982,11.5600358735382,1.48134793942058,7.40998020808259,1.33295958506314,3.01297018598921,0.411830260369046,2.42380751551341,0.363060684316936,28.6,-17.9
"BASANITE [16979]",67.3,146,17.3,72.8,14.7,4.29,12.03,1.49,7.85,1.36,3.63,0.354,2.89,0.337,27.5,-18
"BASANITE, HORNBLENDE [17668]",36.4,69,8.2,31.4,6.31,1.9,5.7,0.831,4.45,0.78,1.93,0.256,1.56,0.217,50.482,9.8671
"BASANITE [8708]",58.6,114.86,13.33,55.86,10.77,3.22,9.27,1.31,6.56,1.14,2.79,0.4,2.15,0.29,40.08,26.83
"BASANITE [15048]",82.2,166,17.5,69.5,12.9,3.84,9.93,1.31,6.45,1.12,2.62,0.32,1.79,0.24,35.7672,36.3581
"BASANITE [17668]",55.6,109,13.4,52.4,9.66,2.88,8.26,1.13,5.88,1.04,2.56,0.334,2.03,0.28,50.5099,9.9555
"BASANITE [10619]",73,146,17.75,69,11.05,3.53,9.07,1.12,5.63,0.98,2.43,0.35,1.99,0.29,-22.7697,-43.4958
"BASANITE [9694]",67.8,129,14.5,55.6,10.5,3.27,8.81,1.19,6.17,1.01,2.51,0.32,2.06,0.3,45.68,11.22
"BASANITE [22270]",55.5,107,13.8,54.8,11.5,3.67504138332961,9.3235128787646,1.31621332786584,6.14,1.05,2.4,0.25,1.34,0.189,44.537,129.9968
"BASANITE [11135]",92.8348,172.7262,19.2358,71.6032,12.2314,3.6669,9.7229,1.2942,6.9229,1.2057,3.0297,0.3783,2.3058,0.3298,-19.554,-65.428
"BASANITE [21142]",77.3,133,14.2,51.1,8.78,2.8,7.62,1.04,5.41,0.964,2.4,0.319,1.96,0.286,22.5023,59.8394
"BASANITE [26026]",71.9286277750807,143.458510900419,16.6007071927563,64.2157234797354,11.6197496836037,3.56948753390369,10.9840542041864,1.33250266232749,6.66554522289722,1.13716018273759,2.81391470206765,0.337863313864591,2.02397786280849,0.273578375859564,28.61251,-17.863832
"BASANITE [19757]",47.1,89,10.4,41.8,7.84,2.36,6.84,0.86,4.49,0.8,1.76,0.22,1.16,0.18,48.0113,99.7996
"BASANITE  [25797]",57.1401147605857,115.417100316581,13.0937858132173,50.368319153146,8.67481846062525,2.46463969529284,7.09722135369485,0.949039968341907,4.96268816778789,0.890219261970716,2.21593418233083,0.29514154432133,1.84222498021369,0.26266658290463,50.4703,7.2279
"BASANITE [17465]",53.85,109.7,12.68,52.78,10.42,3.42,8.64,1.23,6.62,1.23,2.76,0.38,2.28,0.31,5.93,10.17
"BASANITE [26026]",62.493362047343,127.652798426395,15.3595383437941,59.520232374123,11.0614176437951,3.42843431844543,10.44603781664,1.26282840174889,6.43049713711666,1.10866933845131,2.84744993313957,0.353044211452573,2.09933774530414,0.293706938251673,28.609361,-17.876278
"BASANITE [14222]",43.66,87.34,10.48,42.43,8.63,2.81,7.26,1,5.32,0.91,2.28,0.31,1.83,0.27,5.7208,10.1306
"BASANITE [12763]",48.8,91,10.6,40.2,7.56,2.32,6.23,0.86,4.19,0.7,1.66,0.21,1.25,0.17,49.862,11.955
"BASANITE [916] / BASALT [27087]",32,83,11.4260870548454,42,9.53599046766109,2.9016184774815,8.59977591899795,1.15631266040464,5.78299597553514,1.00602598490915,2.38526301293596,0.314507158483573,1.73199953666936,0.245737326960598,28.75,-19
"BASANITE [23512]",28.9,60.5,7.85,32.4,7.08,2.47,8.15,1.22,7.18,1.44,4.15,0.57,3.66,0.55,25.2503,37.7855
"BASANITE [7765]",33.166,66.061,8.688,35.669,7.384,2.354,6.828,0.959,4.9275,0.889,2.0825,0.31,1.7005,0.252,53.758,112.405
"BASANITE [19669] / NEPHELINITE [24443]",78.7,141,15.9,65.1,14.9,4.68,13,1.79,8.65,1.28,2.87,0.32,1.75,0.21,34.48,118.96
"BASANITE, HORNBLENDE [17668]",55.8,105,12.2,45.2,8.12,2.16,6.76,0.942,4.8,0.818,2.02,0.258,1.57,0.213,50.4185,9.8355
"BASANITE [19949]",111,206,22.7,86,15.01,4.17,12.32,1.54,8.51,1.46,3.51,0.435,2.6,0.352,28.5,-18
"BASANITE [10708]",74.29,142.6,16.5,69.93,12.97,3.87,10.53,1.42,7.45,1.34,3.09,0.44,2.41,0.33,39.5,26.25
"BASANITE [23229]",103.101373192507,172.562541943618,17.3941427702706,60.3912923451154,10.0048377361109,2.81033591438546,7.9876137002554,1.04051458462861,5.68032420167482,1.0009877668622,2.63479709673797,0.348725528429902,2.25399652975111,0.339237979635403,35.2747,118.9619
"BASANITE [24071]",51.1,92,9.9,37.6,7.2,2.44,7.4,1.01,4.57,0.79,1.83,0.21,1.17,0.15,32,118.8
"BASANITE [12410]",54,106,12.6,49,9.4,2.82,7.5,1.04,5.3,0.91,2.04,0.26,1.48,0.2,-44.87,-70.07
"BASANITE [26153]",129.5,265,30.3,117,16.85,3.57,9.4,0.98,4.72,0.78,2.03,0.26,1.34,0.19,35.487,47.902
"BASANITE [27273]",109,222,26.4,102,17.3,6.46,13.6,1.82,9.1,1.56,3.87,0.463,2.73,0.369,-12.8657,45.678
